,date,open,high,low,close,volume
675,2017-12-17,2862.61,2900.27,2817.32,2820.17,12659006800.0
676,2017-12-24,2821.42,2906.81,2815.82,2880.77,11768830500.0
677,2017-12-31,2882.28,2915.61,2829.54,2860.44,14843668000.0
678,2018-01-07,2867.53,2947.63,2867.53,2932.36,19567959200.0
679,2018-01-14,2933.82,3019.7,2926.87,3018.6,23692579400.0
680,2018-01-21,3027.2,3145.99,3022.47,3117.82,40297984700.0
681,2018-01-28,3104.96,3202.47,3104.4,3172.78,43781703100.0
682,2018-02-04,3184.3,3197.84,3062.53,3149.64,30789827800.0
683,2018-02-11,3098.67,3181.59,2724.59,2810.03,42999820700.0
684,2018-02-18,2803.86,2887.89,2776.96,2871.79,11826202900.0
685,2018-02-25,2915.97,2966.75,2900.87,2957.17,7750524200.0
686,2018-03-04,2973.81,2986.81,2852.01,2864.18,19732300100.0
687,2018-03-11,2865.2,2921.44,2838.61,2908.2,17594591000.0
688,2018-03-18,2922.62,2927.51,2860.41,2870.73,16993115600.0
689,2018-03-25,2870.36,2932.22,2754.66,2791.47,17969015400.0
690,2018-04-01,2767.36,2780.84,2657.49,2722.15,19057319700.0
691,2018-04-08,2717.12,2754.65,2683.05,2702.37,9005913900.0
692,2018-04-15,2706.33,2803.88,2688.83,2726.4,15122705700.0
693,2018-04-22,2716.58,2723.58,2623.97,2647.38,14960373500.0
694,2018-04-29,2637.07,2737.21,2613.53,2653.54,14017621600.0
695,2018-05-06,2662.08,2671.24,2626.54,2646.36,7364341500.0
696,2018-05-13,2649.1,2738.65,2638.17,2724.72,12161535000.0
697,2018-05-20,2736.98,2761.5,2690.99,2740.54,11107077600.0
698,2018-05-27,2753.88,2761.72,2650.34,2661.29,11620836500.0
699,2018-06-03,2661.21,2682.78,2604.91,2647.19,11653208300.0
700,2018-06-10,2664.84,2717.06,2637.36,2652.08,11482605300.0
701,2018-06-17,2644.43,2691.97,2633.08,2667.98,10578053700.0
702,2018-06-24,2638.4,2646.64,2553.3,2583.71,12569643000.0
703,2018-07-01,2593.62,2595.99,2418.3,2479.91,12093880500.0
704,2018-07-08,2473.31,2473.73,2331.84,2402.62,12503797700.0
705,2018-07-15,2410.52,2490.44,2409.31,2476.86,11371492000.0
706,2018-07-22,2471.15,2506.94,2409.05,2493.76,10924588500.0
707,2018-07-29,2482.05,2579.59,2478.19,2525.09,15926151900.0
708,2018-08-05,2525.38,2570.31,2412.96,2413.5,12326777500.0
709,2018-08-12,2417.3,2518.11,2393.68,2503.21,12506424800.0
710,2018-08-19,2480.1,2485.23,2367.05,2374.17,10589851900.0
711,2018-08-26,2386.14,2496.39,2370.82,2472.0,10303019200.0
712,2018-09-02,2484.41,2530.5,2455.98,2474.48,11242601900.0
713,2018-09-09,2461.86,2507.04,2408.93,2437.68,9945164500.0
714,2018-09-16,2431.18,2440.11,2373.04,2425.42,9086147700.0
715,2018-09-23,2411.38,2573.6,2391.73,2573.6,13025180200.0
716,2018-09-30,2545.21,2618.82,2536.43,2606.67,10975928200.0
717,2018-10-07,,,,,0.0
718,2018-10-14,2544.49,2548.89,2369.02,2444.13,14172948600.0
719,2018-10-21,2443.73,2459.88,2344.98,2446.32,11937713900.0
720,2018-10-28,2463.49,2566.63,2415.49,2468.91,17869764600.0
721,2018-11-04,2461.92,2544.19,2377.98,2542.77,18071702000.0
722,2018-11-11,2520.88,2524.65,2434.08,2434.21,12487131100.0
723,2018-11-18,2426.83,2482.44,2413.78,2461.45,13385136200.0
724,2018-11-25,2466.43,2492.08,2398.73,2399.2,11621472600.0
725,2018-12-02,2409.47,2441.42,2387.93,2428.04,8741184800.0
726,2018-12-09,2492.43,2500.57,2427.89,2430.72,11590868400.0
727,2018-12-16,2410.17,2469.7,2399.32,2423.38,9864373300.0
728,2018-12-23,2420.58,2430.89,2288.41,2306.14,11216316700.0
729,2018-12-30,2293.75,2313.05,2256.47,2293.1,10914228500.0
730,2019-01-06,2298.18,2316.35,2249.37,2314.65,6567653300.0
731,2019-01-13,2329.03,2360.36,2298.96,2354.5,11285590400.0
732,2019-01-20,2350.26,2422.03,2330.0,2417.36,10866882700.0
733,2019-01-27,2418.0,2453.67,2385.1,2441.64,10799988400.0
734,2019-02-03,2455.28,2503.55,2423.46,2499.64,11179816500.0
735,2019-02-10,,,,,0.0
736,2019-02-17,2485.5,2587.88,2484.65,2517.46,14852651700.0
737,2019-02-24,2540.53,2623.09,2540.3,2623.07,18191015800.0
738,2019-03-03,2652.91,2819.47,2652.91,2819.47,36211918300.0
739,2019-03-10,2839.4,2907.82,2684.2,2685.59,36731951300.0
740,2019-03-17,2683.76,2783.51,2670.79,2755.8,25854107600.0
741,2019-03-24,2763.22,2842.44,2749.2,2795.39,22500599300.0
742,2019-03-31,2757.81,2845.23,2693.91,2838.5,21727386000.0
743,2019-04-07,2860.14,2959.59,2860.14,2951.98,27685907200.0
744,2019-04-14,2978.5,3007.83,2903.27,2920.52,24935926600.0
745,2019-04-21,2973.02,3043.93,2909.66,3042.43,25877672200.0
746,2019-04-28,3047.43,3048.82,2892.53,2892.86,20874756200.0
747,2019-05-05,2906.47,2968.16,2899.83,2945.24,7137733800.0
748,2019-05-12,2853.88,2867.6,2686.47,2793.76,19846497100.0
749,2019-05-19,2751.76,2797.15,2716.73,2735.21,14255027400.0
750,2019-05-26,2726.07,2764.48,2679.54,2702.02,13038765800.0
751,2019-06-02,2696.26,2780.31,2667.38,2728.95,13344131800.0
752,2019-06-09,2737.81,2762.08,2701.92,2706.76,9652461700.0
753,2019-06-16,2717.91,2816.99,2712.16,2785.61,14396134300.0
754,2019-06-23,2785.47,2958.23,2785.38,2938.77,18723493900.0
755,2019-06-30,2942.51,2958.02,2875.37,2930.6,14838743100.0
756,2019-07-07,2984.65,3011.91,2937.6,2961.92,16794534600.0
757,2019-07-14,2944.97,2944.97,2870.67,2902.13,11663028500.0
758,2019-07-21,2885.98,2920.16,2850.1,2895.62,10570062800.0
759,2019-07-28,2897.79,2943.07,2871.51,2939.36,11652678000.0
760,2019-08-04,2936.64,2958.3,2831.66,2843.77,12317267000.0
761,2019-08-11,2823.35,2828.48,2718.21,2772.15,14466905700.0
762,2019-08-18,2787.44,2846.26,2756.38,2824.23,11914125500.0
763,2019-08-25,2839.25,2923.93,2823.87,2917.38,13799730800.0
764,2019-09-01,2869.46,2915.84,2843.28,2872.4,13409835600.0
765,2019-09-08,2871.29,2988.21,2866.75,2981.07,17762297900.0
766,2019-09-15,3004.8,3008.67,2946.57,2999.56,14175422100.0
767,2019-09-22,3003.65,3004.88,2929.31,2963.44,13778319400.0
768,2019-09-29,2955.26,2956.29,2916.07,2929.47,12352293300.0
769,2019-10-06,2917.08,2933.51,2897.68,2897.7,1923302100.0
770,2019-10-13,2898.53,2989.75,2896.26,2983.12,10427066200.0
771,2019-10-20,3007.36,3043.45,2961.13,2963.18,13781314300.0
772,2019-10-27,2957.97,2983.84,2935.06,2967.05,11686313900.0
773,2019-11-03,2967.63,3005.18,2946.97,3002.65,12727090700.0
774,2019-11-10,3012.94,3065.93,3011.2,3012.46,15005660800.0
775,2019-11-17,2995.14,2995.14,2953.76,2954.7,11581444300.0
776,2019-11-24,2954.78,3000.74,2913.18,2922.27,11937034000.0
777,2019-12-01,2926.15,2965.39,2879.93,2894.72,12245051400.0
778,2019-12-08,2896.51,2939.82,2876.52,2939.82,10370922600.0
779,2019-12-15,2944.16,3006.31,2923.75,3006.31,13145761100.0
780,2019-12-22,2999.5,3053.83,2983.19,3012.63,16529106600.0
781,2019-12-29,3015.29,3047.61,2976.9,3017.78,12858645000.0
782,2020-01-05,3016.2,3107.52,3007.96,3078.28,16196257500.0
783,2020-01-12,3062.28,3090.84,3030.1,3067.88,18142629200.0
784,2020-01-19,3069.68,3108.18,3039.07,3053.17,14419277000.0
785,2020-01-26,3070.67,3072.29,2910.39,2932.49,13607525200.0
786,2020-02-02,,,,,0.0
787,2020-02-09,2676.01,2866.39,2676.01,2851.71,23638550200.0
788,2020-02-16,2826.8,2906.72,2817.77,2895.06,17347468800.0
789,2020-02-23,2901.69,2991.06,2898.59,2968.14,22081577400.0
790,2020-03-01,2949.98,2953.3,2818.43,2821.04,26539276500.0
791,2020-03-08,2837.77,3023.12,2837.77,2964.84,25296897700.0
792,2020-03-15,2908.63,2935.09,2715.14,2798.77,22944232600.0
793,2020-03-22,2800.0,2800.18,2517.3,2628.42,21294025600.0
794,2020-03-29,2548.85,2733.52,2548.0,2701.44,17152229500.0
795,2020-04-05,2667.12,2722.32,2664.72,2708.82,14504357000.0
796,2020-04-12,2756.27,2787.28,2736.09,2749.85,11062161800.0
797,2020-04-19,2740.09,2825.96,2731.03,2809.08,12684825000.0
798,2020-04-26,2812.8,2821.01,2767.27,2776.02,11771014000.0
799,2020-05-03,2786.47,2882.7,2781.15,2861.91,10605055500.0
800,2020-05-10,2823.29,2883.69,2823.27,2873.01,8639896000.0
801,2020-05-17,2876.77,2897.99,2818.37,2819.69,10425372200.0
802,2020-05-24,2821.73,2872.7,2775.31,2775.81,11032405800.0
803,2020-05-31,2784.44,2830.46,2762.3,2806.66,10095968300.0
804,2020-06-07,2832.22,2922.78,2832.22,2896.35,12614279100.0
805,2020-06-14,2907.68,2931.54,2837.55,2884.12,13951366200.0
806,2020-06-21,2862.49,2933.9,2838.61,2925.94,14054510800.0
807,2020-06-28,2921.3,2947.61,2902.12,2943.47,9498268600.0
808,2020-07-05,2935.54,3159.17,2909.45,3159.16,24760026600.0
809,2020-07-12,3198.74,3466.63,3198.74,3351.78,48623017900.0
810,2020-07-19,3338.71,3421.94,3151.22,3185.89,35135477900.0
811,2020-07-26,3219.92,3354.72,3136.64,3158.28,27826698700.0
812,2020-08-02,3178.05,3284.38,3136.03,3249.34,19599344800.0
813,2020-08-09,3271.18,3329.56,3219.42,3263.75,25434558900.0
814,2020-08-16,3250.54,3333.75,3199.55,3288.51,23195870000.0
815,2020-08-23,3300.9,3397.5,3252.18,3284.73,23286567700.0
816,2020-08-30,3306.56,3372.74,3257.56,3368.44,15818304300.0
817,2020-09-06,3386.62,3408.58,3283.31,3309.21,17377382500.0
818,2020-09-13,3303.64,3328.72,3217.15,3265.5,14854132200.0
819,2020-09-20,3283.93,3347.78,3253.52,3347.78,13267254600.0
820,2020-09-27,3359.23,3360.92,3214.7,3229.78,12364527300.0
821,2020-10-04,3237.3,3269.31,3218.55,3232.42,6269706200.0
822,2020-10-11,3281.46,3296.67,3274.19,3286.86,2462439400.0
823,2020-10-18,3302.98,3400.42,3302.62,3380.17,15584197500.0
824,2020-10-25,3398.75,3430.56,3328.32,3346.61,16029716600.0
825,2020-11-01,3320.03,3351.12,3271.27,3280.38,15446556200.0
826,2020-11-08,3280.62,3386.98,3249.96,3359.12,16340484600.0
827,2020-11-15,3382.8,3440.56,3318.45,3338.31,18770714200.0
828,2020-11-22,3352.69,3415.86,3344.4,3411.93,17133188400.0
829,2020-11-29,3427.78,3498.66,3414.06,3498.66,21152196200.0
830,2020-12-06,3509.66,3570.22,3469.42,3541.52,24533096600.0
831,2020-12-13,3547.93,3548.78,3404.93,3427.86,16317624300.0
832,2020-12-20,3443.03,3543.74,3435.31,3507.97,12696793100.0
833,2020-12-27,3505.91,3531.42,3467.53,3512.49,13000905600.0
834,2021-01-03,3514.71,3646.75,3503.97,3640.64,11578996900.0
835,2021-01-10,3632.69,3833.86,3608.34,3788.32,22045020000.0
836,2021-01-17,3794.83,3931.94,3763.15,3817.94,25740481800.0
837,2021-01-24,3807.99,3874.66,3790.54,3846.4,19435749200.0
838,2021-01-31,3843.49,3903.19,3675.49,3713.25,15841051100.0
839,2021-02-07,3712.78,3876.68,3699.2,3840.77,16470448300.0
840,2021-02-14,3856.94,4039.23,3835.1,4028.53,10503855500.0
841,2021-02-21,4097.87,4110.18,3956.98,4014.46,9410281100.0
842,2021-02-28,4020.01,4020.01,3753.44,3756.86,22978805800.0
843,2021-03-07,3793.36,3818.07,3627.29,3688.68,17796478300.0
844,2021-03-14,3713.46,3732.78,3489.97,3632.58,17838925500.0
845,2021-03-21,3620.04,3627.31,3496.38,3512.02,15020060500.0
846,2021-03-28,3516.66,3558.94,3439.51,3529.73,12541681700.0
847,2021-04-04,3543.24,3616.8,3510.41,3616.76,12872455600.0
848,2021-04-11,3624.8,3624.8,3504.49,3514.11,7993379600.0
849,2021-04-18,3505.71,3520.73,3399.76,3448.1,10538040700.0
850,2021-04-25,3449.05,3533.24,3426.82,3524.02,11235169600.0
851,2021-05-02,3540.53,3548.21,3440.2,3491.19,13462573100.0
852,2021-05-09,3475.05,3510.4,3402.08,3406.31,6002595700.0
853,2021-05-16,3410.01,3504.65,3371.13,3503.04,13308422600.0
854,2021-05-23,3502.74,3556.49,3475.26,3481.86,12222615100.0
855,2021-05-30,3482.99,3709.0,3457.29,3659.3,16029077000.0
856,2021-06-06,3652.89,3665.92,3573.7,3612.7,13734306700.0
857,2021-06-13,3610.89,3634.92,3558.46,3576.78,14846204400.0
858,2021-06-20,3570.4,3579.09,3426.04,3454.59,13474258300.0
859,2021-06-27,3440.74,3545.43,3410.4,3535.02,15744372700.0
860,2021-07-04,3541.1,3543.7,3403.8,3408.24,14771313000.0
861,2021-07-11,3402.11,3434.15,3329.74,3361.6,15255714400.0
862,2021-07-18,3385.12,3414.42,3328.88,3369.9,16374271800.0
863,2021-07-25,3362.58,3410.82,3322.32,3357.45,16297633100.0
864,2021-08-01,3339.86,3339.86,3098.02,3132.82,20274672900.0
865,2021-08-08,3112.3,3266.3,3082.83,3195.7,17987106000.0
866,2021-08-15,3171.1,3298.41,3169.19,3217.84,17174687400.0
867,2021-08-22,3212.66,3246.93,3044.88,3072.76,20157076100.0
868,2021-08-29,3079.29,3173.37,3069.53,3123.05,16775237400.0
869,2021-09-05,3141.12,3203.32,3056.7,3175.88,27441347300.0
870,2021-09-12,3175.88,3268.73,3166.62,3252.32,24782428100.0
871,2021-09-19,3246.86,3271.1,3110.03,3161.92,23676371300.0
872,2021-09-26,3100.39,3173.05,3096.03,3145.11,11376211300.0
873,2021-10-03,3162.43,3224.57,3160.39,3196.99,15090970100.0
874,2021-10-10,3229.07,3263.93,3215.56,3256.26,3892310800.0
875,2021-10-17,3264.72,3318.14,3232.32,3294.83,15891527500.0
876,2021-10-24,3289.32,3336.73,3213.24,3318.13,15175002900.0
877,2021-10-31,3295.25,3327.66,3223.72,3267.25,14707317500.0
878,2021-11-07,3239.89,3267.76,3173.33,3201.55,15352064900.0
879,2021-11-14,3198.69,3241.13,3125.29,3220.55,14408607800.0
880,2021-11-21,3228.02,3243.45,3164.7,3212.91,11199822700.0
881,2021-11-28,3217.33,3247.78,3181.14,3187.36,11999644500.0
882,2021-12-05,3170.7,3221.42,3153.63,3221.42,13029102600.0
883,2021-12-12,3234.43,3393.16,3223.21,3353.63,18789013500.0
884,2021-12-19,3391.62,3428.74,3278.12,3278.9,14771147000.0
885,2021-12-26,3264.1,3306.91,3246.24,3290.24,11795199300.0
886,2022-01-02,3286.11,3308.23,3236.16,3274.32,10861143200.0
887,2022-01-09,3277.66,3289.16,3194.95,3223.27,13947181400.0
888,2022-01-16,3217.34,3247.9,3136.99,3139.04,16579025300.0
889,2022-01-23,3139.41,3251.22,3134.08,3218.74,16567848200.0
890,2022-01-30,3204.18,3218.98,3048.33,3054.02,14742270900.0
891,2022-02-06,,,,,0.0
892,2022-02-13,3102.62,3172.09,3061.22,3142.91,19608815500.0
893,2022-02-20,3131.39,3162.82,3093.64,3162.82,14241423400.0
894,2022-02-27,3155.32,3155.88,3038.35,3075.59,17030957300.0
895,2022-03-06,3069.1,3129.26,3049.56,3062.38,15402162900.0
896,2022-03-13,3042.02,3042.02,2809.99,2935.68,20166751200.0
897,2022-03-20,2889.84,2925.72,2688.7,2913.18,21717930700.0
898,2022-03-27,2919.26,2928.44,2855.33,2856.43,14578049300.0
899,2022-04-03,2817.26,2954.51,2798.7,2943.24,15693755300.0
900,2022-04-10,2918.5,2943.24,2889.2,2925.49,11245297000.0
901,2022-04-17,2908.54,2947.45,2827.63,2930.58,15931826100.0
902,2022-04-24,2902.44,2902.44,2769.67,2814.13,15049498800.0
903,2022-05-01,2750.56,2820.55,2667.91,2805.34,20592187800.0
904,2022-05-08,2806.04,2824.54,2716.16,2719.76,6271160600.0
905,2022-05-15,2706.42,2769.48,2644.87,2748.24,14745432800.0
906,2022-05-22,2764.39,2807.98,2708.81,2807.94,14160637600.0
907,2022-05-29,2813.93,2813.93,2717.74,2763.07,14249803200.0
908,2022-06-05,2777.85,2817.49,2767.09,2790.32,11170620500.0
909,2022-06-12,2792.44,2902.48,2762.96,2899.58,19829798700.0
910,2022-06-19,2862.9,2971.36,2808.98,2936.2,25271438100.0
911,2022-06-26,2935.22,2983.61,2890.76,2974.75,28395730900.0
912,2022-07-03,2991.1,3085.22,2991.1,3045.27,25649661800.0
913,2022-07-10,3031.06,3078.4,2968.35,2993.31,20156476600.0
914,2022-07-17,2974.36,2974.36,2839.39,2839.39,21860899300.0
915,2022-07-24,2849.99,2887.94,2826.13,2848.44,15397886100.0
916,2022-07-31,2846.83,2864.46,2784.57,2792.33,13191680000.0
917,2022-08-07,2785.69,2794.18,2705.73,2774.34,15261291900.0
918,2022-08-14,2762.32,2802.58,2719.61,2796.89,12482164900.0
919,2022-08-21,2787.51,2811.24,2750.06,2750.63,12873612200.0
920,2022-08-28,2737.4,2767.28,2706.15,2751.59,14295733600.0
921,2022-09-04,2721.86,2779.62,2698.33,2711.26,13891123800.0
922,2022-09-11,2700.11,2763.17,2676.6,2757.57,13421255400.0
923,2022-09-18,2769.41,2781.4,2678.03,2678.03,12691812600.0
924,2022-09-25,2677.33,2695.4,2618.94,2629.81,12947909000.0
925,2022-10-02,2612.67,2650.25,2596.96,2610.12,13447507000.0
926,2022-10-09,,,,,0.0
927,2022-10-16,2610.76,2611.05,2482.55,2584.68,14864730200.0
928,2022-10-23,2572.61,2598.21,2473.2,2487.22,12047720600.0
929,2022-10-30,2468.7,2493.06,2322.64,2326.94,17279690800.0
930,2022-11-06,2300.88,2479.23,2288.01,2468.28,20318520600.0
931,2022-11-13,2452.0,2546.09,2414.35,2518.05,19257154000.0
932,2022-11-20,2550.97,2595.3,2526.62,2546.72,17169972100.0
933,2022-11-27,2523.05,2562.08,2489.44,2544.61,16240450100.0
934,2022-12-04,2489.47,2678.34,2458.87,2614.61,19588575400.0
935,2022-12-11,2647.46,2712.88,2635.75,2706.74,19009961600.0
936,2022-12-18,2689.57,2700.4,2661.85,2688.29,13424054100.0
937,2022-12-25,2688.12,2696.93,2580.87,2615.88,10081595100.0
938,2023-01-01,2617.18,2648.4,2604.9,2635.25,11146469100.0
939,2023-01-08,2628.67,2721.93,2603.72,2713.63,11437777400.0
940,2023-01-15,2731.0,2787.36,2722.15,2787.36,12555377500.0
941,2023-01-22,2789.87,2864.88,2786.08,2836.81,14315577600.0
942,2023-01-29,,,,,0.0
943,2023-02-05,2895.36,2895.36,2753.06,2774.8,17468734000.0
944,2023-02-12,2744.7,2765.62,2716.73,2746.72,10546301900.0
945,2023-02-19,2739.72,2787.16,2712.5,2714.29,13592632800.0
946,2023-02-26,2720.05,2805.72,2717.5,2727.59,14362606100.0
947,2023-03-05,2713.42,2784.12,2703.26,2774.51,15652986800.0
948,2023-03-12,2773.27,2774.0,2636.01,2636.39,17901700000.0
949,2023-03-19,2637.82,2674.08,2620.43,2628.59,18374876900.0
950,2023-03-26,2632.25,2668.67,2614.28,2653.28,15970007500.0
951,2023-04-02,2652.79,2681.82,2626.58,2661.92,15065114900.0
952,2023-04-09,2667.18,2692.51,2655.07,2684.86,12853376100.0
953,2023-04-16,2690.43,2694.32,2652.96,2679.01,16833991500.0
954,2023-04-23,2680.63,2753.81,2652.26,2654.21,19107804300.0
955,2023-04-30,2655.08,2683.47,2596.56,2677.76,19061169700.0
956,2023-05-07,2663.45,2706.33,2654.23,2685.17,10085362300.0
957,2023-05-14,2694.57,2751.44,2630.29,2630.95,25512016400.0
958,2023-05-21,2628.46,2685.58,2614.96,2633.39,16646436200.0
959,2023-05-28,2630.11,2669.23,2536.26,2559.61,15134559400.0
960,2023-06-04,2565.59,2566.83,2485.86,2543.58,15497716800.0
961,2023-06-11,2540.02,2560.06,2504.1,2543.93,14271628400.0
962,2023-06-18,2536.38,2604.64,2523.97,2600.92,16783199500.0
963,2023-06-25,2591.33,2591.33,2519.08,2519.08,9757877700.0
964,2023-07-02,2500.86,2513.98,2481.75,2492.1,14061215600.0
965,2023-07-09,2496.92,2539.82,2484.89,2489.54,14723930500.0
966,2023-07-16,2501.53,2556.85,2495.87,2547.94,14840582700.0
967,2023-07-23,2535.64,2535.64,2496.81,2509.29,12749849300.0
968,2023-07-30,2492.22,2653.26,2492.19,2647.03,16382317700.0
969,2023-08-06,2666.49,2700.74,2612.35,2648.84,21029264800.0
970,2023-08-13,2635.78,2646.6,2568.9,2568.9,14372752900.0
971,2023-08-20,2538.85,2556.0,2507.58,2507.58,13815172000.0
972,2023-08-27,2498.13,2508.96,2459.33,2485.33,16631095700.0
973,2023-09-03,2612.31,2612.98,2505.83,2532.25,18902204100.0
974,2023-09-10,2550.17,2583.66,2512.41,2519.97,13448872400.0
975,2023-09-17,2519.3,2550.01,2508.24,2514.98,13412047300.0
976,2023-09-24,2509.15,2550.98,2489.32,2550.98,12811411100.0
977,2023-10-01,2548.89,2548.89,2504.21,2507.09,10136936800.0
978,2023-10-08,,,,,0.0
979,2023-10-15,2497.48,2524.2,2474.81,2489.12,14213643300.0
980,2023-10-22,2490.92,2491.62,2379.74,2389.22,13224034800.0
981,2023-10-29,2380.3,2426.8,2351.45,2414.91,15802409300.0
982,2023-11-05,2406.95,2456.38,2400.26,2436.94,14679446300.0
983,2023-11-12,2452.84,2460.76,2409.04,2414.02,14317577500.0
984,2023-11-19,2415.96,2431.82,2379.33,2398.2,11600066500.0
985,2023-11-26,2399.76,2432.77,2383.56,2391.02,10946154800.0
986,2023-12-03,2387.98,2387.98,2330.74,2352.0,12662418800.0
987,2023-12-10,2351.31,2353.0,2259.82,2281.65,13834862500.0
988,2023-12-17,2264.99,2306.04,2244.28,2245.29,13681073400.0
989,2023-12-24,2237.01,2282.77,2227.97,2270.5,13130402000.0
990,2023-12-31,2266.39,2327.68,2250.02,2326.17,13937972200.0
991,2024-01-07,2316.44,2316.74,2256.6,2268.54,12840501200.0
992,2024-01-14,2265.24,2272.04,2226.28,2237.21,14390148500.0
993,2024-01-21,2227.36,2256.8,2163.87,2243.54,17393547900.0
994,2024-01-28,2237.77,2323.35,2204.37,2314.37,24326122900.0
995,2024-02-04,2312.7,2327.36,2184.77,2229.01,23627265500.0
996,2024-02-11,2221.95,2355.77,2203.07,2352.58,23296939800.0
997,2024-02-18,,,,,0.0
998,2024-02-25,2368.45,2447.8,2348.41,2433.41,21727016900.0
999,2024-03-03,2427.23,2430.97,2378.14,2414.84,18932074200.0
1000,2024-03-10,2412.08,2450.43,2404.92,2426.17,19625522400.0
1001,2024-03-17,2426.73,2458.92,2409.61,2427.2,19656785800.0
1002,2024-03-24,2424.92,2441.6,2386.2,2403.2,16550034700.0
1003,2024-03-31,2398.32,2424.77,2387.42,2414.92,16882353100.0
1004,2024-04-07,2422.74,2448.88,2422.74,2430.17,10389642700.0
1005,2024-04-14,2419.03,2431.41,2370.28,2374.05,17276096400.0
1006,2024-04-21,2367.86,2468.36,2367.76,2430.58,22853673800.0
1007,2024-04-28,2433.18,2467.27,2406.88,2461.86,18384282200.0
1008,2024-05-05,2458.18,2492.93,2453.48,2464.24,10021556700.0
